gene_id	length	effective_length
Mca17705	435	435
Mca17706	1680	1680
Mca17707	6774	6774
Mca17708	1320	1320
Mca17709	774	774
Mca17710	954	954
Mca17711	276	276
Mca17712	456	456
Mca17713	1182	1182
Mca17714	1188	1188
Mca17715	447	447
Mca17716	642	642
Mca17717	846	846
Mca17718	1023	1023
Mca17719	909	909
Mca17720	675	675
Mca17721	2484	2484
Mca03381	282	282
Mca17722	2145	2145
Mca17723	1722	1722
Mca17724	285	285
Mca17725	2085	2085
Mca17726	330	330
Mca17727	570	570
Mca17728	1365	1365
Mca17729	807	807
Mca17730	240	240
Mca17731	1746	1746
Mca17732	354	354
Mca17733	1212	1212
Mca17734	456	456
Mca17735	777	777
Mca17736	780	780
Mca17737	327	327
Mca17738	855	855
Mca03382	333	333
Mca03383	294	294
Mca17739	369	369
Mca17740	777	777
Mca17741	420	420
Mca17742	891	891
Mca17743	339	339
Mca17744	540	540
Mca17745	2727	2727
Mca17746	573	573
Mca17747	390	390
Mca17748	681	681
Mca17749	2964	2964
Mca17750	450	450
Mca17751	348	348
Mca17752	585	585
Mca17753	2079	2079
Mca03384	432	432
Mca03385	462	462
Mca03386	3699	3699
Mca03387	426	426
Mca03388	1233	1233
Mca03389	840	840
Mca03390	2448	2448
Mca03391	2343	2343
Mca03392	348	348
Mca03393	1818	1818
Mca17754	1374	1374
Mca17755	240	240
Mca17756	438	438
Mca17757	633	633
Mca17758	429	429
Mca17759	669	669
Mca17760	480	480
Mca17761	1227	1227
Mca17762	672	672
Mca17763	408	408
Mca17764	261	261
Mca17765	261	261
Mca17766	417	417
Mca17767	294	294
Mca03394	2604	2604
Mca03395	1992	1992
Mca03396	381	381
Mca17768	2136	2136
Mca17769	351	351
Mca17770	2244	2244
Mca17771	351	351
Mca17772	321	321
Mca17773	369	369
Mca17774	2508	2508
Mca17775	1008	1008
Mca17776	951	951
Mca17777	573	573
Mca17778	795	795
Mca03397	258	258
Mca03398	321	321
Mca03399	363	363
Mca03400	291	291
Mca03401	417	417
Mca03402	2178	2178
Mca03403	282	282
Mca17779	1626	1626
Mca17780	594	594
Mca17781	1188	1188
Mca17782	507	507
Mca17783	831	831
Mca17784	855	855
Mca17785	519	519
Mca17786	5280	5280
Mca17787	2409	2409
Mca17788	351	351
Mca17789	675	675
Mca17790	804	804
Mca17791	1407	1407
Mca03404	585	585
Mca03405	246	246
Mca03406	681	681
Mca03407	1365	1365
Mca17792	813	813
Mca17793	648	648
Mca17794	657	657
Mca17795	1077	1077
Mca17796	1386	1386
Mca17797	366	366
Mca17798	303	303
Mca17799	315	315
Mca17800	723	723
Mca17801	750	750
Mca17802	414	414
Mca17803	327	327
Mca17804	357	357
Mca17805	834	834
Mca17806	297	297
Mca17807	243	243
Mca17808	1092	1092
Mca17809	378	378
Mca17810	339	339
Mca17811	2160	2160
Mca17812	552	552
Mca17813	2016	2016
Mca17814	2088	2088
Mca17815	795	795
Mca03408	3642	3642
Mca03409	273	273
Mca03410	366	366
Mca03411	390	390
Mca17816	1083	1083
Mca17817	2490	2490
Mca17818	339	339
Mca17819	1878	1878
Mca17820	864	864
Mca17821	1752	1752
Mca17822	885	885
Mca17823	669	669
Mca17824	330	330
Mca17825	1059	1059
Mca17826	459	459
Mca17827	336	336
Mca17828	417	417
Mca17829	858	858
Mca17830	300	300
Mca17831	1158	1158
Mca17832	276	276
Mca17833	867	867
Mca17834	990	990
Mca17835	666	666
Mca17836	441	441
Mca17837	522	522
Mca17838	1425	1425
Mca03412	729	729
Mca03413	2049	2049
Mca03414	309	309
Mca03415	525	525
Mca03416	657	657
Mca03417	5748	5748
Mca03418	3093	3093
Mca03419	1443	1443
Mca17839	411	411
Mca17840	2874	2874
Mca17841	243	243
Mca17842	339	339
Mca17843	1575	1575
Mca17844	531	531
Mca17845	693	693
Mca17846	1779	1779
Mca17847	867	867
Mca17848	849	849
Mca03420	678	678
Mca03421	849	849
Mca17849	1875	1875
Mca17850	597	597
Mca17851	381	381
Mca17852	414	414
Mca17853	369	369
Mca17854	390	390
Mca17855	240	240
Mca17856	1188	1188
Mca17857	1161	1161
Mca17858	744	744
Mca17859	1851	1851
Mca17860	360	360
Mca17861	1413	1413
Mca17862	279	279
Mca03422	3753	3753
Mca03423	930	930
Mca17863	1074	1074
Mca17864	1221	1221
Mca17865	411	411
Mca17866	354	354
Mca17867	498	498
Mca17868	2355	2355
Mca17869	327	327
Mca17870	1545	1545
Mca17871	1140	1140
Mca17872	633	633
Mca17873	1125	1125
Mca17874	357	357
Mca17875	294	294
Mca17876	357	357
Mca17877	348	348
Mca17878	870	870
Mca17879	432	432
Mca03424	576	576
Mca03425	414	414
Mca03426	375	375
Mca17880	3702	3702
Mca17881	1872	1872
Mca17882	1794	1794
Mca17883	390	390
Mca17884	351	351
Mca17885	885	885
Mca17886	1371	1371
Mca17887	210	210
Mca17888	693	693
Mca17889	543	543
Mca17890	411	411
Mca17891	471	471
Mca17892	441	441
Mca17893	756	756
Mca03427	351	351
Mca03428	1887	1887
Mca03429	630	630
Mca03430	1107	1107
Mca17894	258	258
Mca17895	597	597
Mca17896	243	243
Mca17897	2283	2283
Mca17898	285	285
Mca17899	1491	1491
Mca17900	363	363
Mca17901	1578	1578
Mca17902	321	321
Mca17903	630	630
Mca17904	414	414
Mca17905	495	495
Mca17906	399	399
Mca17907	651	651
Mca17908	912	912
Mca17909	498	498
Mca03431	294	294
Mca03432	768	768
Mca03433	321	321
Mca03434	603	603
Mca03435	1560	1560
Mca17910	1497	1497
Mca17911	243	243
Mca17912	288	288
Mca17913	414	414
Mca17914	273	273
Mca17915	2526	2526
Mca17916	252	252
Mca17917	2178	2178
Mca17918	285	285
Mca17919	978	978
Mca17920	207	207
Mca17921	1554	1554
Mca17922	459	459
Mca03436	462	462
Mca03437	282	282
Mca03438	369	369
Mca03439	378	378
Mca03440	282	282
Mca03441	423	423
Mca17923	1320	1320
Mca17924	936	936
Mca17925	1356	1356
Mca17926	333	333
Mca17927	567	567
Mca17928	834	834
Mca17929	936	936
Mca17930	828	828
Mca17931	1305	1305
Mca17932	909	909
Mca17933	1005	1005
Mca17934	1413	1413
Mca17935	348	348
Mca17936	396	396
Mca17937	297	297
Mca17938	1590	1590
Mca03442	8127	8127
Mca03443	804	804
Mca03444	807	807
Mca03445	2712	2712
Mca03446	1485	1485
Mca03447	249	249
Mca03448	294	294
Mca03449	948	948
Mca03450	1011	1011
Mca03451	603	603
Mca17939	2151	2151
Mca17940	360	360
Mca17941	330	330
Mca17942	1374	1374
Mca17943	984	984
Mca17944	765	765
Mca17945	402	402
Mca17946	1059	1059
Mca17947	234	234
Mca17948	1287	1287
Mca17949	201	201
Mca17950	1749	1749
Mca17951	216	216
Mca17952	1749	1749
Mca17953	450	450
Mca17954	1143	1143
Mca17955	864	864
Mca17956	771	771
Mca03452	1497	1497
Mca03453	1080	1080
Mca03454	468	468
Mca17957	891	891
Mca17958	291	291
Mca17959	2295	2295
Mca17960	390	390
Mca17961	306	306
Mca17962	867	867
Mca17963	876	876
Mca17964	360	360
Mca17965	1134	1134
Mca17966	2103	2103
Mca17967	1584	1584
Mca17968	372	372
Mca17969	330	330
Mca17970	507	507
Mca17971	375	375
Mca17972	816	816
Mca17973	342	342
Mca17974	315	315
Mca03455	2403	2403
Mca00532	930	930
Mca00533	273	273
Mca00534	810	810
Mca00535	252	252
Mca00536	2973	2973
Mca17975	264	264
Mca17976	243	243
Mca17977	4500	4500
Mca17978	1041	1041
Mca17979	312	312
Mca17980	1041	1041
Mca17981	450	450
Mca17982	525	525
Mca17983	1434	1434
Mca17984	759	759
Mca17985	1512	1512
Mca17986	1074	1074
Mca17987	1383	1383
Mca03456	2367	2367
Mca03457	1596	1596
Mca03458	1398	1398
Mca03459	918	918
Mca17988	393	393
Mca17989	2277	2277
Mca17990	636	636
Mca17991	1395	1395
Mca17992	1047	1047
Mca17993	411	411
Mca17994	381	381
Mca17995	297	297
Mca17996	600	600
Mca03460	258	258
Mca03461	390	390
Mca03462	252	252
Mca03463	1209	1209
Mca03464	756	756
Mca03465	942	942
Mca17997	243	243
Mca17998	657	657
Mca17999	381	381
Mca18000	504	504
Mca18001	609	609
Mca18002	258	258
Mca18003	324	324
Mca18004	318	318
Mca18005	474	474
Mca18006	1380	1380
Mca18007	507	507
Mca18008	672	672
Mca18009	2622	2622
Mca18010	414	414
Mca18011	387	387
Mca03466	1785	1785
Mca03467	2934	2934
Mca03468	990	990
Mca03469	663	663
Mca03470	570	570
Mca03471	381	381
Mca03472	939	939
Mca03473	264	264
Mca18012	2973	2973
Mca18013	279	279
Mca18014	810	810
Mca18015	762	762
Mca18016	471	471
Mca18017	570	570
Mca18018	2007	2007
Mca18019	1530	1530
Mca18020	693	693
Mca18021	249	249
Mca18022	4527	4527
Mca18023	696	696
Mca18024	2139	2139
Mca18025	930	930
Mca18026	1143	1143
Mca18027	597	597
Mca18028	366	366
Mca18029	741	741
Mca18030	660	660
Mca18031	2751	2751
Mca18032	540	540
Mca18033	513	513
Mca18034	549	549
Mca18035	387	387
Mca03474	1455	1455
Mca03475	222	222
Mca18036	1329	1329
Mca18037	645	645
Mca18038	435	435
Mca18039	339	339
Mca18040	921	921
Mca18041	1146	1146
Mca18042	450	450
Mca18043	717	717
Mca18044	231	231
Mca18045	258	258
Mca18046	396	396
Mca18047	300	300
Mca18048	1056	1056
Mca18049	1329	1329
Mca18050	3489	3489
Mca18051	675	675
Mca18052	786	786
Mca18053	618	618
Mca18054	666	666
Mca18055	948	948
Mca18056	306	306
Mca18057	978	978
Mca18058	1008	1008
Mca18059	288	288
Mca18060	444	444
Mca18061	1194	1194
Mca03476	318	318
Mca03477	405	405
Mca18062	1965	1965
Mca18063	282	282
Mca18064	624	624
Mca18065	651	651
Mca18066	681	681
Mca18067	963	963
Mca18068	282	282
Mca18069	330	330
Mca18070	600	600
Mca18071	909	909
Mca18072	339	339
Mca18073	669	669
Mca18074	339	339
Mca18075	948	948
Mca18076	348	348
Mca18077	1347	1347
Mca18078	495	495
Mca18079	12624	12624
Mca03478	4521	4521
Mca03479	378	378
Mca18080	891	891
Mca18081	1392	1392
Mca18082	654	654
Mca18083	1023	1023
Mca18084	285	285
Mca18085	810	810
Mca18086	804	804
Mca18087	423	423
Mca18088	852	852
Mca18089	618	618
Mca18090	924	924
Mca18091	474	474
Mca03480	498	498
Mca03481	2313	2313
Mca03482	1617	1617
Mca03483	1818	1818
Mca03484	585	585
Mca18092	1296	1296
Mca18093	339	339
Mca18094	2865	2865
Mca18095	3339	3339
Mca18096	456	456
Mca18097	315	315
Mca18098	1053	1053
Mca18099	1401	1401
Mca18100	3768	3768
Mca18101	378	378
Mca18102	1389	1389
Mca18103	1815	1815
Mca18104	306	306
Mca03485	975	975
Mca03486	375	375
Mca03487	2205	2205
Mca03488	1488	1488
Mca18105	7629	7629
Mca18106	729	729
Mca18107	456	456
Mca18108	399	399
Mca18109	357	357
Mca18110	894	894
Mca18111	348	348
Mca18112	774	774
Mca18113	1167	1167
Mca18114	594	594
Mca18115	1596	1596
Mca18116	396	396
Mca18117	234	234
Mca18118	1680	1680
Mca18119	342	342
Mca18120	933	933
Mca18121	819	819
Mca18122	321	321
Mca18123	360	360
Mca18124	2760	2760
Mca03489	864	864
Mca03490	357	357
Mca03491	969	969
Mca03492	522	522
Mca03493	1050	1050
Mca03494	1266	1266
Mca18125	1119	1119
Mca18126	1614	1614
Mca18127	351	351
Mca18128	1176	1176
Mca18129	585	585
Mca18130	2103	2103
Mca18131	489	489
Mca18132	540	540
Mca18133	267	267
Mca18134	285	285
Mca18135	213	213
Mca18136	393	393
Mca18137	342	342
Mca18138	303	303
Mca18139	1833	1833
Mca18140	1305	1305
Mca18141	1800	1800
Mca18142	1065	1065
Mca18143	552	552
Mca18144	285	285
Mca18145	1458	1458
Mca18146	381	381
Mca03495	471	471
Mca03496	591	591
Mca00537	969	969
Mca00538	306	306
Mca00539	285	285
Mca00540	1170	1170
Mca00058	306	306
Mca00059	750	750
Mca00060	372	372
Mca00061	351	351
Mca00062	405	405
Mca00063	288	288
Mca00064	315	315
Mca00065	363	363
Mca00066	9147	9147
Mca00067	372	372
Mca00068	1044	1044
Mca18147	600	600
Mca18148	1353	1353
Mca18149	903	903
Mca18150	1308	1308
Mca18151	1017	1017
Mca18152	675	675
Mca18153	837	837
Mca18154	390	390
Mca18155	459	459
Mca18156	561	561
Mca18157	504	504
Mca18158	525	525
Mca18159	303	303
Mca18160	1362	1362
Mca03497	276	276
Mca03498	378	378
Mca03499	309	309
Mca18161	2037	2037
Mca18162	3264	3264
Mca18163	729	729
Mca18164	279	279
Mca18165	864	864
Mca18166	363	363
Mca18167	717	717
Mca18168	2652	2652
Mca18169	498	498
Mca18170	483	483
Mca18171	3576	3576
Mca18172	441	441
Mca18173	627	627
Mca18174	615	615
Mca03500	891	891
Mca03501	702	702
Mca03502	357	357
Mca03503	264	264
Mca03504	501	501
Mca03505	246	246
Mca18175	792	792
Mca18176	3258	3258
Mca18177	339	339
Mca18178	480	480
Mca18179	492	492
Mca18180	267	267
Mca18181	231	231
Mca18182	432	432
Mca18183	330	330
Mca18184	231	231
Mca18185	300	300
Mca18186	321	321
Mca18187	273	273
Mca18188	255	255
Mca03506	321	321
Mca03507	936	936
Mca03508	966	966
Mca03509	318	318
Mca18189	2061	2061
Mca18190	423	423
Mca18191	1191	1191
Mca18192	2577	2577
Mca18193	648	648
Mca18194	1173	1173
Mca18195	3714	3714
Mca18196	2784	2784
Mca18197	2103	2103
Mca18198	1131	1131
Mca18199	2496	2496
Mca18200	1023	1023
Mca18201	603	603
Mca18202	1317	1317
Mca18203	306	306
Mca18204	1362	1362
Mca03510	567	567
Mca18205	240	240
Mca18206	246	246
Mca18207	471	471
Mca18208	270	270
Mca18209	1596	1596
Mca18210	2136	2136
Mca18211	447	447
Mca18212	1209	1209
Mca18213	537	537
Mca18214	258	258
Mca18215	312	312
Mca18216	1431	1431
Mca18217	456	456
Mca03511	324	324
Mca03512	420	420
Mca03513	282	282
Mca03514	759	759
Mca18218	555	555
Mca18219	552	552
Mca18220	1068	1068
Mca18221	222	222
Mca18222	594	594
Mca18223	318	318
Mca18224	1002	1002
Mca18225	312	312
Mca18226	1659	1659
Mca18227	279	279
Mca18228	939	939
Mca18229	870	870
Mca18230	1275	1275
Mca18231	1491	1491
Mca03515	405	405
Mca03516	711	711
Mca03517	1365	1365
Mca03518	807	807
Mca03519	414	414
Mca03520	402	402
Mca03521	471	471
Mca03522	525	525
Mca03523	441	441
Mca18232	855	855
Mca18233	294	294
Mca18234	324	324
Mca03524	849	849
Mca03525	303	303
Mca03526	324	324
Mca18235	1824	1824
Mca18236	333	333
Mca18237	861	861
Mca18238	309	309
Mca18239	336	336
Mca18240	1833	1833
Mca18241	498	498
Mca18242	417	417
Mca18243	396	396
Mca18244	498	498
Mca18245	3282	3282
Mca18246	639	639
Mca18247	681	681
Mca18248	1371	1371
Mca18249	414	414
Mca18250	747	747
Mca18251	252	252
Mca18252	309	309
Mca18253	1638	1638
Mca18254	1671	1671
Mca18255	372	372
Mca18256	378	378
Mca18257	414	414
Mca18258	2253	2253
Mca18259	1404	1404
Mca18260	543	543
Mca18261	1851	1851
Mca18262	471	471
Mca18263	930	930
Mca18264	507	507
Mca18265	282	282
Mca03527	1587	1587
Mca03528	264	264
Mca18266	1335	1335
Mca18267	681	681
Mca18268	2679	2679
Mca18269	1722	1722
Mca18270	879	879
Mca18271	249	249
Mca18272	276	276
Mca18273	432	432
Mca18274	651	651
Mca18275	654	654
Mca18276	567	567
Mca18277	921	921
Mca18278	711	711
Mca18279	954	954
Mca18280	1482	1482
Mca18281	1287	1287
Mca18282	270	270
Mca18283	648	648
Mca18284	1656	1656
Mca03529	303	303
Mca03530	621	621
Mca03531	618	618
Mca03532	477	477
Mca00541	309	309
Mca00542	522	522
Mca00543	234	234
Mca00544	510	510
Mca00545	321	321
Mca00546	1086	1086
Mca00547	381	381
Mca00548	393	393
Mca18285	1080	1080
Mca18286	1116	1116
Mca18287	336	336
Mca18288	546	546
Mca18289	861	861
Mca18290	1374	1374
Mca18291	1833	1833
Mca18292	1212	1212
Mca18293	579	579
Mca18294	1116	1116
Mca18295	1605	1605
Mca03533	450	450
Mca03534	357	357
Mca03535	993	993
Mca03536	294	294
Mca03537	588	588
Mca03538	4779	4779
Mca03539	387	387
Mca18296	1101	1101
Mca18297	285	285
Mca18298	366	366
Mca18299	339	339
Mca18300	585	585
Mca18301	2571	2571
Mca18302	486	486
Mca18303	996	996
Mca18304	858	858
Mca18305	459	459
Mca18306	408	408
Mca18307	915	915
Mca18308	2820	2820
Mca18309	270	270
Mca18310	258	258
Mca18311	636	636
Mca18312	1083	1083
Mca18313	1536	1536
Mca18314	255	255
Mca03540	339	339
Mca18315	297	297
Mca18316	969	969
Mca18317	510	510
Mca18318	354	354
Mca18319	1437	1437
Mca18320	1260	1260
Mca18321	1317	1317
Mca18322	315	315
Mca18323	2886	2886
Mca18324	1113	1113
Mca18325	528	528
Mca18326	1647	1647
Mca18327	996	996
Mca18328	294	294
Mca18329	1245	1245
Mca18330	816	816
Mca18331	759	759
Mca18332	1422	1422
Mca18333	1182	1182
Mca18334	453	453
Mca18335	453	453
Mca18336	705	705
Mca18337	369	369
Mca18338	1344	1344
Mca18339	750	750
Mca03541	342	342
Mca03542	2049	2049
Mca03543	1164	1164
Mca03544	756	756
Mca03545	2481	2481
Mca03546	1833	1833
Mca18340	4146	4146
Mca18341	576	576
Mca18342	312	312
Mca18343	339	339
Mca18344	732	732
Mca18345	255	255
Mca18346	630	630
Mca18347	1419	1419
Mca18348	3522	3522
Mca18349	543	543
Mca18350	258	258
Mca18351	588	588
Mca18352	1125	1125
Mca18353	711	711
Mca18354	321	321
Mca18355	282	282
Mca03547	1680	1680
Mca03548	840	840
Mca03549	1929	1929
Mca03550	546	546
Mca03551	1284	1284
Mca03552	525	525
Mca03553	1080	1080
Mca03554	963	963
Mca03555	408	408
Mca03556	384	384
Mca18356	1608	1608
Mca18357	1536	1536
Mca18358	471	471
Mca18359	597	597
Mca18360	1281	1281
Mca18361	2154	2154
Mca18362	849	849
Mca18363	366	366
Mca18364	282	282
Mca18365	969	969
Mca18366	567	567
Mca18367	690	690
Mca18368	1077	1077
Mca18369	1971	1971
Mca18370	1761	1761
Mca03557	2106	2106
Mca03558	231	231
Mca03559	552	552
Mca03560	1653	1653
Mca18371	348	348
Mca18372	312	312
Mca18373	468	468
Mca18374	621	621
Mca18375	426	426
Mca18376	459	459
Mca18377	447	447
Mca18378	1062	1062
Mca18379	351	351
Mca18380	297	297
Mca18381	1650	1650
Mca18382	624	624
Mca18383	663	663
Mca18384	2166	2166
Mca18385	1326	1326
Mca03561	363	363
Mca18386	693	693
Mca18387	906	906
Mca18388	345	345
Mca18389	309	309
Mca18390	291	291
Mca18391	600	600
Mca18392	1866	1866
Mca18393	1506	1506
Mca03562	393	393
Mca03563	513	513
Mca18394	375	375
Mca18395	408	408
Mca18396	2367	2367
Mca18397	1053	1053
Mca18398	348	348
Mca18399	393	393
Mca18400	387	387
Mca18401	1020	1020
Mca18402	270	270
Mca18403	1761	1761
Mca18404	1173	1173
Mca18405	306	306
Mca18406	210	210
Mca18407	282	282
Mca18408	1488	1488
Mca18409	600	600
Mca18410	918	918
Mca18411	1191	1191
Mca18412	330	330
Mca18413	390	390
Mca18414	1359	1359
Mca18415	738	738
Mca18416	348	348
Mca18417	396	396
Mca18418	843	843
Mca18419	279	279
Mca03564	2337	2337
Mca03565	1911	1911
Mca03566	1308	1308
Mca03567	687	687
Mca03568	1281	1281
Mca03569	324	324
Mca18420	294	294
Mca18421	567	567
Mca18422	1740	1740
Mca18423	399	399
Mca18424	285	285
Mca18425	297	297
Mca18426	303	303
Mca18427	417	417
Mca03570	1245	1245
Mca03571	408	408
Mca03572	1734	1734
Mca03573	309	309
Mca03574	297	297
Mca18428	894	894
Mca18429	1107	1107
Mca18430	300	300
Mca18431	720	720
Mca18432	1134	1134
Mca18433	801	801
Mca18434	1338	1338
Mca18435	900	900
Mca18436	396	396
Mca18437	459	459
Mca18438	807	807
Mca18439	831	831
Mca18440	318	318
Mca18441	297	297
Mca18442	687	687
Mca18443	549	549
Mca00549	309	309
Mca00550	309	309
Mca18444	1257	1257
Mca18445	297	297
Mca18446	240	240
Mca18447	453	453
Mca18448	321	321
Mca18449	564	564
Mca18450	5121	5121
Mca18451	318	318
Mca18452	408	408
Mca18453	270	270
Mca18454	330	330
Mca18455	1713	1713
Mca18456	219	219
Mca03575	369	369
Mca03576	276	276
Mca03577	270	270
Mca03578	378	378
Mca03579	1218	1218
Mca03580	300	300
Mca18457	2904	2904
Mca18458	435	435
Mca18459	681	681
Mca18460	897	897
Mca18461	300	300
Mca18462	564	564
Mca18463	681	681
Mca18464	573	573
Mca18465	1821	1821
Mca18466	279	279
Mca18467	279	279
Mca18468	255	255
Mca18469	417	417
Mca18470	732	732
Mca18471	981	981
Mca18472	1374	1374
Mca03581	1197	1197
Mca03582	2319	2319
Mca03583	555	555
Mca03584	495	495
Mca18473	597	597
Mca18474	1764	1764
Mca18475	2250	2250
Mca18476	474	474
Mca18477	450	450
Mca18478	975	975
Mca18479	423	423
Mca18480	528	528
Mca18481	981	981
Mca18482	3462	3462
Mca18483	504	504
Mca18484	300	300
Mca18485	651	651
Mca18486	375	375
Mca18487	204	204
Mca18488	330	330
Mca18489	3111	3111
Mca18490	942	942
Mca18491	468	468
Mca03585	2463	2463
Mca03586	5421	5421
Mca18492	312	312
Mca18493	366	366
Mca18494	321	321
Mca18495	450	450
Mca18496	2007	2007
Mca18497	1350	1350
Mca18498	507	507
Mca03587	858	858
Mca03588	783	783
Mca18499	297	297
Mca18500	2862	2862
Mca18501	849	849
Mca18502	579	579
Mca18503	921	921
Mca18504	1122	1122
Mca18505	300	300
Mca18506	495	495
Mca18507	267	267
Mca18508	1236	1236
Mca18509	495	495
Mca18510	276	276
Mca03589	315	315
Mca18511	1431	1431
Mca18512	204	204
Mca18513	966	966
Mca18514	1149	1149
Mca18515	501	501
Mca18516	1428	1428
Mca18517	1329	1329
Mca18518	372	372
Mca18519	2121	2121
Mca18520	213	213
Mca18521	1377	1377
Mca03590	309	309
Mca18522	339	339
Mca18523	228	228
Mca18524	480	480
Mca18525	3651	3651
Mca18526	255	255
Mca18527	810	810
Mca18528	495	495
Mca18529	615	615
Mca18530	774	774
Mca18531	309	309
Mca18532	3549	3549
Mca18533	360	360
Mca03591	270	270
Mca03592	537	537
Mca18534	1344	1344
Mca18535	1212	1212
Mca18536	2112	2112
Mca18537	1362	1362
Mca18538	513	513
Mca18539	489	489
Mca18540	2412	2412
Mca18541	543	543
Mca03593	276	276
Mca03594	480	480
Mca03595	5625	5625
Mca18542	825	825
Mca18543	333	333
Mca18544	762	762
Mca18545	513	513
Mca18546	666	666
Mca18547	1533	1533
Mca18548	279	279
Mca18549	339	339
Mca18550	267	267
Mca18551	216	216
Mca18552	384	384
Mca18553	2766	2766
Mca18554	4053	4053
Mca18555	318	318
Mca18556	471	471
Mca18557	264	264
Mca18558	309	309
Mca18559	699	699
Mca18560	552	552
Mca18561	288	288
Mca18562	309	309
Mca18563	576	576
Mca18564	1677	1677
Mca18565	966	966
Mca18566	2658	2658
Mca03596	498	498
Mca18567	384	384
Mca18568	483	483
Mca18569	1284	1284
Mca18570	1518	1518
Mca18571	921	921
Mca18572	447	447
Mca18573	387	387
Mca18574	351	351
Mca18575	396	396
Mca18576	429	429
Mca18577	582	582
Mca18578	2157	2157
Mca03597	312	312
Mca03598	750	750
Mca03599	360	360
Mca03600	249	249
Mca03601	4659	4659
Mca00551	291	291
Mca00552	609	609
Mca00553	237	237
Mca18579	1023	1023
Mca18580	945	945
Mca18581	288	288
Mca18582	798	798
Mca18583	873	873
Mca18584	243	243
Mca18585	393	393
Mca18586	1242	1242
Mca18587	1335	1335
Mca18588	525	525
Mca18589	330	330
Mca18590	777	777
Mca18591	429	429
Mca18592	648	648
Mca18593	333	333
Mca18594	495	495
Mca18595	231	231
Mca03602	1224	1224
Mca03603	906	906
Mca03604	927	927
Mca18596	2949	2949
Mca18597	429	429
Mca18598	1389	1389
Mca18599	291	291
Mca18600	342	342
Mca18601	1122	1122
Mca18602	360	360
Mca18603	4299	4299
Mca18604	255	255
Mca18605	627	627
Mca18606	537	537
Mca18607	306	306
Mca18608	432	432
Mca18609	951	951
Mca18610	753	753
Mca18611	489	489
Mca18612	1308	1308
Mca18613	1476	1476
Mca18614	1287	1287
Mca18615	1692	1692
Mca18616	555	555
Mca03605	597	597
Mca03606	420	420
Mca03607	933	933
Mca03608	1191	1191
Mca03609	978	978
Mca18617	2859	2859
Mca18618	1830	1830
Mca18619	345	345
Mca18620	204	204
Mca18621	420	420
Mca18622	426	426
Mca18623	1515	1515
Mca18624	957	957
Mca18625	813	813
Mca18626	1956	1956
Mca18627	2115	2115
Mca18628	651	651
Mca18629	333	333
Mca18630	327	327
Mca18631	372	372
Mca03610	1845	1845
Mca03611	879	879
Mca03612	1452	1452
Mca03613	1305	1305
Mca03614	519	519
Mca03615	441	441
Mca03616	459	459
Mca03617	2157	2157
Mca18632	444	444
Mca18633	1320	1320
Mca18634	318	318
Mca18635	1161	1161
Mca18636	690	690
Mca18637	321	321
Mca18638	405	405
Mca18639	228	228
Mca18640	249	249
Mca18641	1143	1143
Mca18642	984	984
Mca18643	741	741
Mca18644	315	315
Mca18645	360	360
Mca18646	1275	1275
Mca18647	693	693
Mca18648	642	642
Mca18649	1053	1053
Mca18650	408	408
Mca18651	354	354
Mca03618	255	255
Mca03619	360	360
Mca18652	732	732
Mca18653	420	420
Mca18654	246	246
Mca18655	285	285
Mca18656	708	708
Mca18657	408	408
Mca18658	837	837
Mca18659	696	696
Mca18660	630	630
Mca18661	699	699
Mca18662	459	459
Mca18663	243	243
Mca18664	300	300
Mca18665	1398	1398
Mca18666	447	447
Mca18667	723	723
Mca18668	450	450
Mca18669	339	339
Mca18670	501	501
Mca18671	549	549
